time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742926982.5440488,2220.0,301.415,1.0199999809,0.0644762143,0.1140000075,0.0069342079
1742926986.3406546,2225.0,302.175,0.6999999881,0.0113624139,0.0143999998,0.0025270579
1742926990.4902582,2230.1,302.955,0.1000000015,0.0380216204,0.0200000014,0.0071734749
1742926994.2114284,2235.1,303.725,0.1199999973,0.0384448469,0.0835999995,0.0029272446
1742926998.4787476,2240.0,304.49,0.1000000015,0.0386026651,0.0200000014,0.004862803
1742927002.3610928,2245.0,305.255,0.1000000015,0.037411876,0.0879999995,0.0032354579
1742927006.2861986,2250.1,306.025,0.1000000015,0.0375884734,0.0160000008,0.0029137256
1742927010.4600348,2255.1,306.79,0.049399998,0.0121044107,0.0100000007,0.0039749406
1742927014.378335,2260.0,307.545,0.4160000086,0.0182508416,0.0100000007,0.001600855
1742927018.0342493,2265.0,308.305,0.0960000083,0.0151071409,0.0260000024,0.0017327729
1742927021.4919877,2270.1,309.09,0.6200000048,0.0618819147,0.1240000129,0.0165190585
1742927025.100389,2275.1,309.86,0.7799999714,0.0485384613,0.1040000096,0.0072302776
